"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT"
9;2023;"0-12";NA;NA;NA;NA;NA;812;750;"SP";0;1;35
10;2023;"0-12";NA;NA;NA;NA;NA;913;958;"SP";0;1;35
11;2023;"0-12";NA;NA;NA;NA;NA;1000;1030;"SP";0;1;35
12;2023;"0-12";NA;NA;NA;NA;NA;974;1011;"SP";0;1;35
13;2023;"0-12";NA;NA;NA;NA;NA;891;881;"SP";0;1;35
14;2023;"0-12";NA;NA;NA;NA;NA;831;781;"SP";0;1;35
15;2023;"0-12";NA;NA;NA;NA;NA;761;831;"SP";0;1;35
16;2023;"0-12";NA;NA;NA;NA;NA;725;672;"SP";0;1;35
17;2023;"0-12";NA;NA;NA;NA;NA;696;672;"SP";0;1;35
18;2023;"0-12";NA;NA;NA;NA;NA;695;745;"SP";0;1;35
19;2023;"0-12";NA;NA;NA;NA;NA;705;668;"SP";0;1;35
20;2023;"0-12";NA;NA;NA;NA;NA;700;701;"SP";0;1;35
21;2023;"0-12";NA;NA;NA;NA;NA;700;730;"SP";0;1;35
22;2023;"0-12";NA;NA;NA;NA;NA;651;670;"SP";0;1;35
23;2023;"0-12";NA;NA;NA;NA;NA;583;553;"SP";0;1;35
24;2023;"0-12";NA;NA;NA;NA;NA;573;527;"SP";0;1;35
25;2023;"0-12";NA;NA;NA;NA;NA;600;639;"SP";0;1;35
26;2023;"0-12";NA;NA;NA;NA;NA;618;633;"SP";0;1;35
27;2023;"0-12";NA;NA;NA;NA;NA;547;583;"SP";0;1;35
28;2023;"0-12";NA;NA;NA;NA;NA;438;425;"SP";0;1;35
29;2023;"0-12";NA;NA;NA;NA;NA;355;306;"SP";0;1;35
30;2023;"0-12";NA;NA;NA;NA;NA;384;334;"SP";0;1;35
31;2023;"0-12";NA;NA;NA;NA;NA;474;512;"SP";0;1;35
32;2023;"0-12";NA;NA;NA;NA;NA;549;575;"SP";0;1;35
33;2023;"0-12";NA;NA;NA;NA;NA;527;560;"SP";0;1;35
34;2023;"0-12";NA;NA;NA;NA;NA;468;445;"SP";0;1;35
35;2023;"0-12";NA;NA;NA;NA;NA;407;399;"SP";0;1;35
36;2023;"0-12";NA;NA;NA;NA;NA;403;377;"SP";0;1;35
37;2023;"0-12";NA;NA;NA;NA;NA;411;434;"SP";0;1;35
38;2023;"0-12";NA;NA;NA;NA;NA;415;422;"SP";0;1;35
39;2023;"0-12";NA;NA;NA;NA;NA;399;390;"SP";0;1;35
40;2023;"0-12";NA;NA;NA;NA;NA;421;384;"SP";0;1;35
41;2023;"0-12";NA;NA;NA;NA;NA;447;489;"SP";0;1;35
42;2023;"0-12";NA;NA;NA;NA;NA;486;468;"SP";0;1;35
43;2023;"0-12";NA;NA;NA;NA;NA;458;500;"SP";0;1;35
44;2023;"0-12";NA;NA;NA;NA;NA;433;405;"SP";0;1;35
45;2023;"0-12";NA;NA;NA;NA;NA;385;393;"SP";0;1;35
46;2023;"0-12";NA;NA;NA;NA;NA;359;356;"SP";0;1;35
47;2023;"0-12";NA;NA;NA;NA;NA;345;328;"SP";0;1;35
48;2023;"0-12";NA;NA;NA;NA;NA;339;351;"SP";0;1;35
49;2023;"0-12";NA;NA;NA;NA;NA;339;337;"SP";0;1;35
50;2023;"0-12";NA;NA;NA;NA;NA;297;328;"SP";0;1;35
51;2023;"0-12";NA;NA;NA;NA;NA;242;225;"SP";0;1;35
52;2023;"0-12";NA;NA;NA;NA;NA;201;173;"SP";0;1;35
1;2024;"0-12";NA;NA;NA;NA;NA;170;204;"SP";0;1;35
2;2024;"0-12";NA;NA;NA;NA;NA;157;133;"SP";0;1;35
3;2024;"0-12";NA;NA;NA;NA;NA;133;135;"SP";0;1;35
4;2024;"0-12";NA;NA;NA;NA;NA;150;131;"SP";0;1;35
5;2024;"0-12";NA;NA;NA;NA;NA;192;185;"SP";0;1;35
6;2024;"0-12";NA;NA;NA;NA;NA;260;261;"SP";0;1;35
7;2024;"0-12";NA;NA;NA;NA;NA;347;335;"SP";0;1;35
8;2024;"0-12";NA;NA;NA;NA;NA;431;445;"SP";0;1;35
9;2024;"0-12";NA;NA;NA;NA;NA;498;512;"SP";0;1;35
10;2024;"0-12";NA;NA;NA;NA;NA;555;536;"SP";0;1;35
11;2024;"0-12";NA;NA;NA;NA;NA;586;616;"SP";0;1;35
12;2024;"0-12";NA;NA;NA;NA;NA;649;605;"SP";0;1;35
13;2024;"0-12";NA;NA;NA;NA;NA;754;725;"SP";0;1;35
14;2024;"0-12";NA;NA;NA;NA;NA;856;931;"SP";0;1;35
15;2024;"0-12";NA;NA;NA;NA;NA;916;913;"SP";0;1;35
16;2024;"0-12";NA;NA;NA;NA;NA;893;905;"SP";0;1;35
17;2024;"0-12";NA;NA;NA;NA;NA;848;862;"SP";0;1;35
18;2024;"0-12";NA;NA;NA;NA;NA;779;778;"SP";0;1;35
19;2024;"0-12";NA;NA;NA;NA;NA;723;697;"SP";0;1;35
20;2024;"0-12";NA;NA;NA;NA;NA;673;694;"SP";0;1;35
21;2024;"0-12";NA;NA;NA;NA;NA;641;627;"SP";0;1;35
22;2024;"0-12";NA;NA;NA;NA;NA;640;602;"SP";0;1;35
23;2024;"0-12";NA;NA;NA;NA;NA;675;690;"SP";0;1;35
24;2024;"0-12";NA;NA;NA;NA;NA;705;733;"SP";0;1;35
25;2024;"0-12";NA;NA;NA;NA;NA;662;693;"SP";0;1;35
26;2024;"0-12";NA;NA;NA;NA;NA;594;560;"SP";0;1;35
27;2024;"0-12";NA;NA;NA;NA;NA;501;528;"SP";0;1;35
28;2024;"0-12";NA;NA;NA;NA;NA;441;414;"SP";0;1;35
29;2024;"0-12";NA;NA;NA;NA;NA;393;381;"SP";0;1;35
30;2024;"0-12";NA;NA;NA;NA;NA;397;384;"SP";0;1;35
31;2024;"0-12";NA;NA;NA;NA;NA;486;425;"SP";0;1;35
32;2024;"0-12";NA;NA;NA;NA;NA;566;650;"SP";0;1;35
33;2024;"0-12";NA;NA;NA;NA;NA;629;624;"SP";0;1;35
34;2024;"0-12";NA;NA;NA;NA;NA;578;614;"SP";0;1;35
35;2024;"0-12";NA;NA;NA;NA;NA;527;496;"SP";0;1;35
36;2024;"0-12";NA;NA;NA;NA;NA;483;470;"SP";0;1;35
37;2024;"0-12";NA;NA;NA;NA;NA;461;482;"SP";0;1;35
38;2024;"0-12";NA;NA;NA;NA;NA;444;431;"SP";0;1;35
39;2024;"0-12";NA;NA;NA;NA;NA;419;418;"SP";0;1;35
40;2024;"0-12";NA;NA;NA;NA;NA;402;409;"SP";0;1;35
41;2024;"0-12";NA;NA;NA;NA;NA;398;380;"SP";0;1;35
42;2024;"0-12";NA;NA;NA;NA;NA;395;404;"SP";0;1;35
43;2024;"0-12";NA;NA;NA;NA;NA;412;400;"SP";0;1;35
44;2024;"0-12";NA;NA;NA;NA;NA;434;431;"SP";0;1;35
45;2024;"0-12";NA;NA;NA;NA;NA;458;471;"SP";0;1;35
46;2024;"0-12";NA;NA;NA;NA;NA;456;473;"SP";0;1;35
47;2024;"0-12";NA;NA;NA;NA;NA;444;424;"SP";0;1;35
48;2024;"0-12";NA;NA;NA;NA;NA;417;434;"SP";0;1;35
49;2024;"0-12";NA;NA;NA;NA;NA;412;394;"SP";0;1;35
50;2024;"0-12";NA;NA;NA;NA;NA;368;408;"SP";0;1;35
51;2024;"0-12";NA;NA;NA;NA;NA;310;303;"SP";0;1;35
52;2024;"0-12";NA;NA;NA;NA;NA;246;220;"SP";0;1;35
1;2025;"0-12";NA;NA;NA;NA;NA;201;216;"SP";0;1;35
2;2025;"0-12";NA;NA;NA;NA;NA;190;166;"SP";0;1;35
3;2025;"0-12";NA;NA;NA;NA;NA;171;188;"SP";0;1;35
4;2025;"0-12";NA;NA;NA;NA;NA;165;159;"SP";0;1;35
5;2025;"0-12";NA;NA;NA;NA;NA;179;148;"SP";0;1;35
6;2025;"0-12";NA;NA;NA;NA;NA;262;230;"SP";0;1;35
7;2025;"0-12";NA;NA;NA;NA;NA;375;408;"SP";0;1;35
8;2025;"0-12";NA;NA;NA;NA;NA;465;487;"SP";0;1;35
9;2025;"0-12";NA;NA;NA;NA;NA;493;499;"SP";0;1;35
10;2025;"0-12";NA;NA;NA;NA;NA;484;493;"SP";0;1;35
11;2025;"0-12";NA;NA;NA;NA;NA;529;459;"SP";0;1;35
12;2025;"0-12";NA;NA;NA;NA;NA;633;634;"SP";0;1;35
13;2025;"0-12";NA;NA;NA;NA;NA;761;805;"SP";0;1;35
14;2025;"0-12";NA;NA;NA;NA;NA;867;845;"SP";0;1;35
15;2025;"0-12";NA;NA;NA;NA;NA;937;952;"SP";0;1;35
16;2025;"0-12";NA;NA;NA;NA;NA;1002;1015;"SP";0;1;35
17;2025;"0-12";NA;NA;NA;NA;NA;1048;1039;"SP";0;1;35
18;2025;"0-12";NA;NA;NA;NA;NA;1070;1090;"SP";0;1;35
19;2025;"0-12";NA;NA;NA;NA;NA;1117;1082;"SP";0;1;35
20;2025;"0-12";NA;NA;NA;NA;NA;1125;1179;"SP";0;1;35
21;2025;"0-12";NA;NA;NA;NA;NA;1089;1113;"SP";0;1;35
22;2025;"0-12";NA;NA;NA;NA;NA;1005;976;"SP";0;1;35
23;2025;"0-12";NA;NA;NA;NA;NA;897;927;"SP";0;1;35
24;2025;"0-12";NA;NA;NA;NA;NA;884;787;"SP";0;1;35
25;2025;"0-12";NA;NA;NA;NA;NA;819;937;"SP";0;1;35
26;2025;"0-12";NA;NA;NA;NA;NA;775;732;"SP";0;1;35
27;2025;"0-12";NA;NA;NA;NA;NA;656;656;"SP";0;1;35
28;2025;"0-12";NA;NA;NA;NA;NA;543;580;"SP";0;1;35
29;2025;"0-12";NA;NA;NA;NA;NA;453;394;"SP";0;1;35
30;2025;"0-12";NA;NA;NA;NA;NA;398;385;"SP";0;1;35
31;2025;"0-12";NA;NA;NA;NA;NA;457;416;"SP";0;1;35
32;2025;"0-12";NA;NA;NA;NA;NA;525;571;"SP";0;1;35
33;2025;"0-12";NA;NA;NA;NA;NA;562;587;"SP";0;1;35
34;2025;"0-12";NA;NA;NA;NA;NA;530;528;"SP";0;1;35
35;2025;"0-12";NA;NA;NA;NA;NA;486;474;"SP";0;1;35
36;2025;"0-12";NA;NA;NA;NA;NA;471;457;"SP";0;1;35
37;2025;"0-12";NA;NA;NA;NA;NA;498;483;"SP";0;1;35
38;2025;"0-12";NA;NA;NA;NA;NA;508;555;"SP";0;1;35
39;2025;"0-12";NA;NA;NA;NA;NA;529;487;"SP";0;1;35
40;2025;"0-12";NA;NA;NA;NA;NA;526;545;"SP";0;1;35
41;2025;"0-12";NA;NA;NA;NA;NA;554;547;"SP";0;1;35
42;2025;"0-12";NA;NA;NA;NA;NA;554;570;"SP";0;1;35
43;2025;"0-12";NA;NA;NA;NA;NA;563;544;"SP";0;1;35
44;2025;"0-12";NA;NA;NA;NA;NA;542;575;"SP";0;1;35
45;2025;"0-12";NA;NA;NA;NA;NA;553;508;"SP";0;1;35
46;2025;"0-12";NA;NA;NA;NA;NA;539;576;"SP";0;1;35
47;2025;"0-12";NA;NA;NA;NA;NA;495;534;"SP";0;1;35
48;2025;"0-12";NA;NA;NA;NA;NA;455;376;"SP";0;1;35
49;2025;"0-12";NA;NA;NA;NA;NA;387;455;"SP";0;1;35
50;2025;"0-12";NA;NA;NA;NA;NA;340;330;"SP";0;1;35
51;2025;"0-12";NA;NA;NA;NA;NA;244;234;"SP";0;1;35
52;2025;"0-12";NA;NA;NA;NA;NA;184;167;"SP";0;1;35
53;2025;"0-12";NA;NA;NA;NA;NA;148;152;"SP";0;1;35
1;2026;"0-12";NA;NA;NA;NA;NA;130;126;"SP";0;1;35
2;2026;"0-12";NA;NA;NA;NA;NA;117;113;"SP";0;1;35
3;2026;"0-12";112;113;112;112;112;107;112;"SP";0;1;35
4;2026;"0-12";95;97;95;96;95;142;95;"SP";0;1;35
5;2026;"0-12";218;220;217;218;217;223;217;"SP";0;1;35
6;2026;"0-12";357;360;356;358;357;311;356;"SP";0;1;35
7;2026;"0-12";357;361;354;358;356;343;354;"SP";0;1;35
8;2026;"0-12";316;322;312;318;314;373;311;"SP";0;1;35
9;2026;"0-12";445;453;439;447;442;397;435;"SP";0;1;35
10;2026;"0-12";431;441;422;434;427;460;414;"SP";0;1;35
11;2026;"0-12";504;518;492;509;500;483;478;"SP";0;1;35
12;2026;"0-12";515;536;497;522;508;530;472;"SP";0;1;35
13;2026;"0-12";572;615,025;543;585;562;571;493;"SP";0;1;35
14;2026;"0-12";627;720;568;656,25;606;612;464;"SP";0;1;35
15;2026;"0-12";636;976,175;434,975;727;555;NA;171;"SP";0;1;35
1;2022;"0-12";NA;NA;NA;NA;NA;NA;7;"TO";-0,5;0,5;17
2;2022;"0-12";NA;NA;NA;NA;NA;6;6;"TO";-0,5;0,5;17
3;2022;"0-12";NA;NA;NA;NA;NA;5;5;"TO";-0,5;0,5;17
4;2022;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
5;2022;"0-12";NA;NA;NA;NA;NA;3;4;"TO";-0,5;0,5;17
6;2022;"0-12";NA;NA;NA;NA;NA;5;2;"TO";-0,5;0,5;17
7;2022;"0-12";NA;NA;NA;NA;NA;5;9;"TO";-0,5;0,5;17
8;2022;"0-12";NA;NA;NA;NA;NA;8;4;"TO";-0,5;0,5;17
9;2022;"0-12";NA;NA;NA;NA;NA;9;11;"TO";-0,5;0,5;17
10;2022;"0-12";NA;NA;NA;NA;NA;13;13;"TO";-0,5;0,5;17
11;2022;"0-12";NA;NA;NA;NA;NA;16;16;"TO";-0,5;0,5;17
12;2022;"0-12";NA;NA;NA;NA;NA;15;18;"TO";-0,5;0,5;17
13;2022;"0-12";NA;NA;NA;NA;NA;14;10;"TO";-0,5;0,5;17
14;2022;"0-12";NA;NA;NA;NA;NA;11;13;"TO";-0,5;0,5;17
15;2022;"0-12";NA;NA;NA;NA;NA;9;11;"TO";-0,5;0,5;17
16;2022;"0-12";NA;NA;NA;NA;NA;7;3;"TO";-0,5;0,5;17
17;2022;"0-12";NA;NA;NA;NA;NA;8;8;"TO";-0,5;0,5;17
18;2022;"0-12";NA;NA;NA;NA;NA;10;14;"TO";-0,5;0,5;17
19;2022;"0-12";NA;NA;NA;NA;NA;9;9;"TO";-0,5;0,5;17
20;2022;"0-12";NA;NA;NA;NA;NA;6;5;"TO";-0,5;0,5;17
21;2022;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
22;2022;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
23;2022;"0-12";NA;NA;NA;NA;NA;5;4;"TO";-0,5;0,5;17
24;2022;"0-12";NA;NA;NA;NA;NA;5;7;"TO";-0,5;0,5;17
25;2022;"0-12";NA;NA;NA;NA;NA;7;3;"TO";-0,5;0,5;17
26;2022;"0-12";NA;NA;NA;NA;NA;6;10;"TO";-0,5;0,5;17
27;2022;"0-12";NA;NA;NA;NA;NA;6;6;"TO";-0,5;0,5;17
28;2022;"0-12";NA;NA;NA;NA;NA;4;2;"TO";-0,5;0,5;17
29;2022;"0-12";NA;NA;NA;NA;NA;2;4;"TO";-0,5;0,5;17
30;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
31;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
32;2022;"0-12";NA;NA;NA;NA;NA;2;4;"TO";-0,5;0,5;17
33;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
34;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
35;2022;"0-12";NA;NA;NA;NA;NA;2;4;"TO";-0,5;0,5;17
36;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
37;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
38;2022;"0-12";NA;NA;NA;NA;NA;2;3;"TO";-0,5;0,5;17
39;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
40;2022;"0-12";NA;NA;NA;NA;NA;1;2;"TO";-0,5;0,5;17
43;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
44;2022;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
48;2022;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
49;2022;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
50;2022;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
51;2022;"0-12";NA;NA;NA;NA;NA;2;4;"TO";-0,5;0,5;17
4;2023;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
5;2023;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
8;2023;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
9;2023;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
10;2023;"0-12";NA;NA;NA;NA;NA;2;3;"TO";-0,5;0,5;17
11;2023;"0-12";NA;NA;NA;NA;NA;4;1;"TO";-0,5;0,5;17
12;2023;"0-12";NA;NA;NA;NA;NA;4;8;"TO";-0,5;0,5;17
13;2023;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
15;2023;"0-12";NA;NA;NA;NA;NA;3;2;"TO";-0,5;0,5;17
16;2023;"0-12";NA;NA;NA;NA;NA;4;5;"TO";-0,5;0,5;17
18;2023;"0-12";NA;NA;NA;NA;NA;6;5;"TO";-0,5;0,5;17
19;2023;"0-12";NA;NA;NA;NA;NA;4;7;"TO";-0,5;0,5;17
20;2023;"0-12";NA;NA;NA;NA;NA;5;1;"TO";-0,5;0,5;17
21;2023;"0-12";NA;NA;NA;NA;NA;4;8;"TO";-0,5;0,5;17
22;2023;"0-12";NA;NA;NA;NA;NA;5;3;"TO";-0,5;0,5;17
23;2023;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
24;2023;"0-12";NA;NA;NA;NA;NA;3;2;"TO";-0,5;0,5;17
25;2023;"0-12";NA;NA;NA;NA;NA;2;3;"TO";-0,5;0,5;17
26;2023;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
29;2023;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
33;2023;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
34;2023;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
35;2023;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
36;2023;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
37;2023;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
38;2023;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
43;2023;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
45;2023;"0-12";NA;NA;NA;NA;NA;1;2;"TO";-0,5;0,5;17
46;2023;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
47;2023;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
49;2023;"0-12";NA;NA;NA;NA;NA;1;2;"TO";-0,5;0,5;17
1;2024;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
2;2024;"0-12";NA;NA;NA;NA;NA;1;2;"TO";-0,5;0,5;17
3;2024;"0-12";NA;NA;NA;NA;NA;3;1;"TO";-0,5;0,5;17
5;2024;"0-12";NA;NA;NA;NA;NA;2;5;"TO";-0,5;0,5;17
6;2024;"0-12";NA;NA;NA;NA;NA;3;1;"TO";-0,5;0,5;17
7;2024;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
8;2024;"0-12";NA;NA;NA;NA;NA;3;2;"TO";-0,5;0,5;17
9;2024;"0-12";NA;NA;NA;NA;NA;5;6;"TO";-0,5;0,5;17
10;2024;"0-12";NA;NA;NA;NA;NA;8;8;"TO";-0,5;0,5;17
11;2024;"0-12";NA;NA;NA;NA;NA;7;11;"TO";-0,5;0,5;17
12;2024;"0-12";NA;NA;NA;NA;NA;9;2;"TO";-0,5;0,5;17
13;2024;"0-12";NA;NA;NA;NA;NA;9;13;"TO";-0,5;0,5;17
14;2024;"0-12";NA;NA;NA;NA;NA;11;12;"TO";-0,5;0,5;17
15;2024;"0-12";NA;NA;NA;NA;NA;13;9;"TO";-0,5;0,5;17
16;2024;"0-12";NA;NA;NA;NA;NA;16;18;"TO";-0,5;0,5;17
17;2024;"0-12";NA;NA;NA;NA;NA;17;21;"TO";-0,5;0,5;17
18;2024;"0-12";NA;NA;NA;NA;NA;14;13;"TO";-0,5;0,5;17
19;2024;"0-12";NA;NA;NA;NA;NA;9;9;"TO";-0,5;0,5;17
20;2024;"0-12";NA;NA;NA;NA;NA;8;6;"TO";-0,5;0,5;17
21;2024;"0-12";NA;NA;NA;NA;NA;10;10;"TO";-0,5;0,5;17
22;2024;"0-12";NA;NA;NA;NA;NA;11;15;"TO";-0,5;0,5;17
23;2024;"0-12";NA;NA;NA;NA;NA;8;7;"TO";-0,5;0,5;17
24;2024;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
25;2024;"0-12";NA;NA;NA;NA;NA;3;1;"TO";-0,5;0,5;17
26;2024;"0-12";NA;NA;NA;NA;NA;3;5;"TO";-0,5;0,5;17
27;2024;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
28;2024;"0-12";NA;NA;NA;NA;NA;3;4;"TO";-0,5;0,5;17
29;2024;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
30;2024;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
31;2024;"0-12";NA;NA;NA;NA;NA;1;2;"TO";-0,5;0,5;17
32;2024;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
33;2024;"0-12";NA;NA;NA;NA;NA;2;4;"TO";-0,5;0,5;17
34;2024;"0-12";NA;NA;NA;NA;NA;3;1;"TO";-0,5;0,5;17
35;2024;"0-12";NA;NA;NA;NA;NA;4;5;"TO";-0,5;0,5;17
36;2024;"0-12";NA;NA;NA;NA;NA;4;6;"TO";-0,5;0,5;17
37;2024;"0-12";NA;NA;NA;NA;NA;3;2;"TO";-0,5;0,5;17
38;2024;"0-12";NA;NA;NA;NA;NA;3;2;"TO";-0,5;0,5;17
39;2024;"0-12";NA;NA;NA;NA;NA;5;6;"TO";-0,5;0,5;17
40;2024;"0-12";NA;NA;NA;NA;NA;5;6;"TO";-0,5;0,5;17
41;2024;"0-12";NA;NA;NA;NA;NA;5;4;"TO";-0,5;0,5;17
42;2024;"0-12";NA;NA;NA;NA;NA;5;5;"TO";-0,5;0,5;17
43;2024;"0-12";NA;NA;NA;NA;NA;5;5;"TO";-0,5;0,5;17
44;2024;"0-12";NA;NA;NA;NA;NA;4;5;"TO";-0,5;0,5;17
45;2024;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
46;2024;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
47;2024;"0-12";NA;NA;NA;NA;NA;3;2;"TO";-0,5;0,5;17
48;2024;"0-12";NA;NA;NA;NA;NA;3;4;"TO";-0,5;0,5;17
50;2024;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
51;2024;"0-12";NA;NA;NA;NA;NA;3;1;"TO";-0,5;0,5;17
1;2025;"0-12";NA;NA;NA;NA;NA;2;4;"TO";-0,5;0,5;17
2;2025;"0-12";NA;NA;NA;NA;NA;3;1;"TO";-0,5;0,5;17
3;2025;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
4;2025;"0-12";NA;NA;NA;NA;NA;3;4;"TO";-0,5;0,5;17
5;2025;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
6;2025;"0-12";NA;NA;NA;NA;NA;6;3;"TO";-0,5;0,5;17
7;2025;"0-12";NA;NA;NA;NA;NA;8;11;"TO";-0,5;0,5;17
8;2025;"0-12";NA;NA;NA;NA;NA;8;11;"TO";-0,5;0,5;17
9;2025;"0-12";NA;NA;NA;NA;NA;7;3;"TO";-0,5;0,5;17
10;2025;"0-12";NA;NA;NA;NA;NA;5;6;"TO";-0,5;0,5;17
11;2025;"0-12";NA;NA;NA;NA;NA;6;6;"TO";-0,5;0,5;17
12;2025;"0-12";NA;NA;NA;NA;NA;6;6;"TO";-0,5;0,5;17
13;2025;"0-12";NA;NA;NA;NA;NA;5;6;"TO";-0,5;0,5;17
14;2025;"0-12";NA;NA;NA;NA;NA;4;2;"TO";-0,5;0,5;17
15;2025;"0-12";NA;NA;NA;NA;NA;7;5;"TO";-0,5;0,5;17
16;2025;"0-12";NA;NA;NA;NA;NA;9;14;"TO";-0,5;0,5;17
17;2025;"0-12";NA;NA;NA;NA;NA;12;7;"TO";-0,5;0,5;17
18;2025;"0-12";NA;NA;NA;NA;NA;14;16;"TO";-0,5;0,5;17
19;2025;"0-12";NA;NA;NA;NA;NA;19;20;"TO";-0,5;0,5;17
20;2025;"0-12";NA;NA;NA;NA;NA;18;20;"TO";-0,5;0,5;17
21;2025;"0-12";NA;NA;NA;NA;NA;17;14;"TO";-0,5;0,5;17
22;2025;"0-12";NA;NA;NA;NA;NA;14;17;"TO";-0,5;0,5;17
23;2025;"0-12";NA;NA;NA;NA;NA;12;11;"TO";-0,5;0,5;17
24;2025;"0-12";NA;NA;NA;NA;NA;9;7;"TO";-0,5;0,5;17
25;2025;"0-12";NA;NA;NA;NA;NA;7;10;"TO";-0,5;0,5;17
26;2025;"0-12";NA;NA;NA;NA;NA;7;5;"TO";-0,5;0,5;17
27;2025;"0-12";NA;NA;NA;NA;NA;5;6;"TO";-0,5;0,5;17
28;2025;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
29;2025;"0-12";NA;NA;NA;NA;NA;2;1;"TO";-0,5;0,5;17
30;2025;"0-12";NA;NA;NA;NA;NA;1;1;"TO";-0,5;0,5;17
31;2025;"0-12";NA;NA;NA;NA;NA;2;2;"TO";-0,5;0,5;17
32;2025;"0-12";NA;NA;NA;NA;NA;3;3;"TO";-0,5;0,5;17
34;2025;"0-12";NA;NA;NA;NA;NA;6;4;"TO";-0,5;0,5;17
35;2025;"0-12";NA;NA;NA;NA;NA;7;10;"TO";-0,5;0,5;17
36;2025;"0-12";NA;NA;NA;NA;NA;7;7;"TO";-0,5;0,5;17
37;2025;"0-12";NA;NA;NA;NA;NA;6;4;"TO";-0,5;0,5;17
38;2025;"0-12";NA;NA;NA;NA;NA;5;7;"TO";-0,5;0,5;17
39;2025;"0-12";NA;NA;NA;NA;NA;7;5;"TO";-0,5;0,5;17
40;2025;"0-12";NA;NA;NA;NA;NA;6;9;"TO";-0,5;0,5;17
41;2025;"0-12";NA;NA;NA;NA;NA;6;4;"TO";-0,5;0,5;17
42;2025;"0-12";NA;NA;NA;NA;NA;4;6;"TO";-0,5;0,5;17
43;2025;"0-12";NA;NA;NA;NA;NA;4;2;"TO";-0,5;0,5;17
44;2025;"0-12";NA;NA;NA;NA;NA;4;5;"TO";-0,5;0,5;17
45;2025;"0-12";NA;NA;NA;NA;NA;4;5;"TO";-0,5;0,5;17
46;2025;"0-12";NA;NA;NA;NA;NA;4;3;"TO";-0,5;0,5;17
